-001:30:58|PAO|This is Apollo/Saturn Launch Control T-minus 1 hour, 30 minutes, 55 seconds and counting. All elements are GO with the countdown at this time, the countdown aimed at landing two astronauts on the Moon. At this time the Spacecraft Test Conductor, Skip Chauvin, going through some checks with astronaut Mike Collins aboard the spacecraft. We're winding up this important Emergency Detection System test that Neil Armstrong has been participating in. Meanwhile, at the 320-foot level the closeout crew now placing the boost protective cover over the hatch now that we have completed the cabin purge and have the proper environment inside the cabin. We have also performed leak checks to assure ourselves that the cabin atmosphere is valid. This boost protective cover is used during the early phases of the powered flight and it is jettisoned with the escape tower shortly after second stage ignition. Here in the firing room the launch vehicle test team's still keeping a close eye on the status of the propellants aboard the Saturn V launch vehicle. We're back to 100 percent supply with the liquid hydrogen fuel in the third stage. This problem with the leaking valve is no problem at this time. We've actually bypassed the valve that we are maintaining our hydrogen supply aboard the vehicle. All aspects GO, the weather is very satisfactory for launch this morning, a thin cloud cover about 15,000 feet, temperature at launch time expected to be about 85 degrees. T-minus I hour, 29 minutes, 30 seconds and counting, this is Kennedy Launch Control.
-001:20:59|PAO|This is Apollo/Saturn Launch Control T-minus 1 hour, 20 minutes, 55 seconds and counting. All is still GO with the countdown for Apollo 11 at this time. At this point in the countdown Spacecraft Commander, Neil Armstrong, once again, appears to be the busiest worker in the spacecraft as he is performing a series of alignment checks associated with the guidance system in the spacecraft. He is working these checks with the Spacecraft Test Conductor as the test conductor reads out the various procedures and Armstrong responds to them. The astronauts aboard the spacecraft also were informed by the spacecraft conductor a short while ago that the launch vehicle is GO at this time. The hydrogen problem that we did encounter earlier has been solved. "That is real good news", said Armstrong and then he went back to work shortly thereafter. We are now coming up on the 1 hour, 20 minute mark in the countdown. This is Kennedy Launch Control.
-001:11:59|PAO|This is Apollo Saturn Launch Control. T-minus one hour, 11 minutes, 55 seconds and counting. The countdown for Apollo 11 still going very satisfactorily at this time. In most cases, we're a matter of 5 or 10 minutes ahead of the countdown procedures. The crew in the white room at the 320-foot level who have been aiding the astronauts up to this time are just in the process of finishing up their work. They've been advised by the Spacecraft Test Conductor that they'll probably be able to move out in about 3 minutes or so. Once this is accomplished, once the close-out crew does depart, we'll be ready to move that swing-arm back - swing-arm 9. It will be moved 12 degrees away from the spacecraft hatch, this is about 5 feet away from the hatch. Once this is accomplished, we will arm the pyrotechnic systems in the spacecraft so in the event of a possible catastrophic condition below them, with the launch vehicle, while still on the pad, the astronauts could fire that escape rocket and separate from the rocket in difficulty. The crew - close-out crew are about to depart at this time. That swing-arm remains about 12 degrees away from the spacecraft hatch as mentioned - 5 feet or so until the 5-minute mark in the count when it's fully retracted to it's fall-back position. The obvious reason here is in the event we do have to get the astronauts out in a hurry, the swing-arm is in a stand-by position and could be moved rapidly back to the hatch - to the hatch level so the astronauts could depart in the event of an emergency. We're coming up on T-minus 1 hour, 10 minutes, and 20 seconds. This is Kennedy Launch Control.
-001:07:27|PAO|This is Apollo/Saturn Launch Control at 1 hours 7 minutes 25 seconds and counting. Countdown still proceeding satisfactorily. For those people who would like to synchronize their watches in relation to the count, we'll synchronize on 26 minutes past the hour, which is now about 65 seconds away. We'll count down the last 5 seconds to 26 minutes past the hour. We're now 1 minute away from 26 minutes past the hour. In the meantime, we do have information from the Civil Defense Agency in the area. The estimate is more than a million persons are in the immediate area in Brevard County to watch the launch. Now 40 seconds away from 26 minutes past the hour. Civil Defense Agency reports further that there is extensive heavy traffic, a number of traffic jams, particularly in the area of Titusville and the U.S. 1 and Route 50. Countdown still progressing satisfactorily. 15 seconds away from 26 minutes.  5, 4, 3, 2, 1, Mark. 8:26am Eastern Daylight Time. We're now 1 hour 5 minutes 55 seconds and counting, as it was announced at that point. This is Kennedy Launch Control.
-001:01:00|PAO|This is Apollo-Saturn launch control. T-minus 61 minutes and counting - T-minus 61 minutes on the Apollo 11 countdown, and all elements are GO at this time. Astronaut, Neil Armstrong has just completed a series of checks on that big service propulsion system engine that sits below him in the stack. We want to assure ourselves before liftoff that that engine can respond to commands from inside the spacecraft. As Neil Armstrong moved his rotational hand controller we assured ourselves that the engine did respond by swiveling or gimballing. This of course, is important for maneuvers in space. The countdown is still proceeding very satisfactorily other than two minor problems essentially picked up the count at 11pm Eastern Daylight Time last night, all has gone well. As we approach the one hour mark now, in the count a series of radio frequency and telemetry checks will be in progress with the launch vehicle. We'll also check out the tracking beacons in the instrument unit that travels as a guidance system for the Saturn V during the powered phase of flight. Now 59 minutes, 48 seconds and counting, this is Kennedy launch control.
-000:56:01|PAO|This is Apollo/Saturn Launch Control. We have just passed the 56-minute mark in our countdown. We are still proceeding in an excellent manner at this time. All elements reporting in that all systems continuing to look good at this point. We are still aiming toward our planned liftoff at the start of the lunar window 9:32am Eastern Daylight. A short while ago, in fact the Spacecraft Test Conductor - we are doing quite well, in fact some 15 minutes ahead on some aspects of the preparation spacecraft-wise. Armstrong replied that was fine, "just as long as we don't launch 15 minutes early." Obviously referring to the start of the window. The countdown still going well, T-minus 55 minutes, 10 seconds in counting, this is Kennedy Launch Control.
-000:50:59|PAO|This is Apollo/Saturn Launch Control. We have passed the 51 minute mark in our countdown. We're now T-minus 50 minutes 51 seconds and counting. Apollo 11 countdown is still GO at this time, all elements reporting ready at this point in the countdown. The spacecraft - correction - the Test Supervisor, Bill Schick has advised all hands here in the Control Center and the spacecraft checkout people that in about 30 seconds that big swing arm that has been attached to the spacecraft up to now will be moved back to a parked position some 5 feet away from the spacecraft. We alert the astronauts because there is a little jolt when the swing arm is moved away. It will remain in that position, some 5 feet away from the spacecraft, until the 5 minute mark in the count when it's completely pulled away to its retracted position. It's coming up now in 5 seconds, the swing arm will come back. Mark. The swing arm now coming back from the spacecraft. Countdown proceeding satisfactorily, we've completed our telemetry checks with the launch vehicle and at this point with the swing arm back we arm the pyrotechnics so that escape tower atop the astronauts, atop their spacecraft, could be used if a catastrophic condition was going to occur under them with the launch vehicle from this point on down in the countdown. We have the high speed elevator located at the 320 foot level in the event the astronauts have to get out in a hurry. This is a special precaution. One of the members of the support team for Apollo 11, Astronaut Bill Pogue, is here in the firing room. He acts as Capsule Communicator during the countdown. His call sign is Stoney. He controls that elevator. He now has it locked at the 320-foot level. These are special precautions for safety purposes during the final phase of the count. Now coming up on the 49-minute in the countdown, this is Kennedy Launch Control.
-000:45:59|PAO|This is Apollo Saturn Launch Control. We've passed the 46-minute mark in our countdown. T-minus 45 minutes, 52 seconds and counting. All elements still GO the countdown at this time. The hard work on the spacecraft at this point in the countdown - Astronaut, Buzz Aldrin in the middle seat. He's been working with the Spacecraft Test Conductor on setting up proper switch settings in preparation for pressurizing their Reaction Control System. These are these big thrusters on the side of the Service Module. There's actually 16 of them in 4 quadrants around the Service Module. They are used for maneuvers in space. We pressurize that system before liftoff. That particular operation will be coming up in some 5 minutes or so. In preparation for it, Buzz Aldrin, who has most of the switches in front of him has been preparing for that particular event. The launch vehicle people keeping an eye on the status of the various propellants aboard the Saturn V launch vehicle. Just at liftoff, we will have a vehicle weighing close to 6-1/2 million pounds on the launch pad. There's more than a million gallons of propellants aboard the 3 stages of Saturn V. The reports here in the Control Center are the propellants are stable. They did look a little while ago at the RP-1, the high-grade kerosene fuel that's used in the first stage of the Saturn V to make sure it was at it's top level. We keep an eye on these various aspects throughout the count, and use the aid of computers to keep an overall look on general status. So now at T-minus 44 minutes, 21 seconds and counting, this is Kennedy Launch Control.
-000:40:58|PAO|This is Apollo-Saturn launch control. We've passed the 41-minute mark in our count. T-minus 40 minutes, 53 seconds and counting. We are continuing, and we're continuing very excellently at this time. There are no problems that have been reported in as the countdown continues to click down. We're still aiming for the start of our window on this, the first flight to land Man on the Moon. Our - we're aiming toward our planned liftoff time of 9:32am Eastern Daylight Time. Coming up shortly will be a key test here in the firing room. As far as the launch vehicle people are concerned, it's a - some final checks of the destruct system aboard the three stages of the Saturn V launch vehicle. In the event during powered flight that the vehicle strayed rather violently off course, the Range Safety Officer could take action to destroy the vehicle. This obviously would occur after the astronauts were separated by their escape tower from the faulty vehicle. We make a check of the destruct system to assure that if the signal is required to get through that, in fact, it will. This is what is coming up here in the Control Center at this time. All aspects of the mission still GO at T-minus 39 minutes, 47 seconds and counting. This is Kennedy launch control.
-000:35:53|PAO|This is Apollo/Saturn Launch Control. We've passed the 36-minute mark in our countdown. T-minus 35 minutes, 48 seconds and counting. We've completed those Range Safety command checks. All still going well with the countdown. A short while ago Spacecraft Test Conductor, Skip Chauvin, asked Neil Armstrong if the crew was comfortable up there and Neil reported back. He said it's - "we're very comfortable, it's very nice this morning". For a status report, we'll now switch to Mission Control, Houston.
-000:35:23|PAO|This is Apollo Mission Control. Flight Director, Cliff Charlesworth's team is on station here in the Mission Operations Control Room, ready to assume the control of this flight at tower clearance. There is a possibility that Apollo 11 will check out the Command Module color TV camera during the first Earth revolution while in contact with the Goldstone station. If this checkout does occur, we acquire Goldstone at 1 hour, 29 minutes elapsed time. We have loss of signal at 1 hour, 33 minutes, 50 seconds elapsed time. This TV camera checkout is a possibility. This is Mission Control, Houston.
-000:30:58|PAO|This is Apollo/Saturn Launch Control. We've just passed the 31 minute mark in our count. At T-minus 30 minutes 52 seconds and counting, aiming toward our planned liftoff time of 32 minutes past the hour, the start of our launch window on this, the mission to land men on the Moon. The countdown still proceeding very satisfactorily at this time. We've got by an important test with the launch vehicle checking out the various batteries in the 3 stages and instrument unit of the Saturn V. We remain on external power through most of the count to preserve those batteries which must be used during the powered flight. We've just taken a look at them by going internal and then switching back to external again. The batteries all look good. The next time we go internal will be at the 50 second mark with those batteries and they will remain, of course, on internal power during the flight. The Lunar Module, which has been rather inactive during these latter phases of the count also is going on internal power at this time on the 2 batteries on the Ascent Stage and the 4 batteries on the Descent Stage. For the next 20 minutes we'll take a look at some systems in the Lunar Module, then power down at about the 10-minute mark in the count, power down the telemetry to preserve the power of the LM. The Lunar Module on Apollo 11, of course, when it separates from the Command Module in lunar orbit, will have the call sign Eagle. The Command Module call sign, once the 2 vehicles separate, will be Columbia. Both Columbia and Eagle are GO at this time at 29 minutes 24 seconds and counting. This is Kennedy Launch Control.
-000:25:59|PAO|This is Apollo/Saturn Launch Control. We've just passed the 26 minute mark in the count, T-minus 25 minutes 53 seconds and counting, still proceeding very satisfactorily. At this time, Spacecraft Test Conductor, Skip Chauvin working with Astronaut, Buzz Aldrin in the middle seat covering the final pressurization of the Reaction Control System for the spacecraft. These are those big thrusters on the side of the Service Module that are used for maneuvers in space. Each one of these thrusters is capable of 100 pounds of thrust, there are 16 of them located in 4 quadrants around the Service Module. We pressurize the system with helium prior to launch to make sure that all will be in readiness for use in space. The countdown still proceeding satisfactorily. We picked up at the T-minus 9 hour mark at 11:00pm. Eastern Daylight Time last evening. We've just had 2 comparatively minor problems since that time. The major portion of the countdown during the early morning hours, some 5 hours of work was taken, to load the various propellants aboard the stages of the Saturn V launch vehicle. As we came into the count this morning we did already have the fuel aboard the first stage, but it was necessary to bring the liquid oxygen aboard all 3 stages and the liquid hydrogen fuel aboard the second and third stages. Close to 3/4 of a million gallons of propellants were loaded during these 5 hours. Following that the astronauts, the prime crew, were awakened at 4:15 a.m. Eastern Daylight as planned in their countdown, and proceeded to have their physical examination in which they were declared flight ready. They sat down for the normal astronaut fare on launch day as far as breakfast is concerned, orange juice, steak, scrambled eggs, toast and coffee. The 3 pilots were joined by 2 of their colleagues at breakfast, Director of Flight Crew Operations, Deke Slayton and the backup Command Module pilot, Bill Anders who has been named the Executive Secretary of the National Aeronautics and Space Council. The astronauts departed from their crew quarters - after checking out their suits, they departed from the crew quarters at 6:27am and some 27 minutes later, 8 miles away from the crew quarters at the Kennedy Space Center a top the launch pad at complex 39, 6:54am. the commander, astronaut, Neil Armstrong, was the first aboard the spacecraft. He was followed about 5 minutes later by Mike Collins and finally Buzz Aldrin, the man who is sitting in the middle seat during liftoff, was the third astronaut to come aboard. Two minor problems have been encountered during the count - early in the count a malfunction light came on here in the Control Center indicating that we might have a communication problem at the launch pad. Nothing to do with the spacecraft, but it indicated we possibly might not be able to talk to some key technicians we had at the pad. The problem turned out to be very minor, a simple adjustment of some equipment beneath the pad remedied the problem. There was no, in fact, no equipment problem involved. The second problem, we did encounter a leaky valve in part of the equipment that is used to replenish the hydrogen fuel supply on the third stage of the Saturn V launch vehicle. A team of technicians were sent out to the launch pad, at about the time the astronauts were traveling to the pad. They tightened some bolts and we were able to bypass this valve and to proceed with our countdown. The weather is certainly GO. It's a beautiful morning for a launch to the Moon. We expect a temperature of about 85 degrees in the Kennedy Space Center area. The winds about 10 miles - 10 knots, rather from the southeast, and the weather conditions in the round-the-world track, according to reports to the Manned Space Flight Meteorology Group indicate all weather conditions are acceptable for launch. That's our general status. We've Just passed the 22 minute mark in the count. 21 minutes 55 seconds and counting, this is Kennedy Launch Control.
-000:16:02|PAO|This is Apollo/Saturn Launch Control. We are now less than 16 minutes away from the planned liftoff for the Apollo 11 space vehicle. All still going well with the countdown at this time. The astronauts aboard the spacecraft have had a little chance to rest over the last few minutes or so. At least they haven't been busy with procedures with the Spacecraft Test Conductor. In the meantime we have been performing final checks on the tracking beacons and the instrument unit which is used as a guidance system during the powered phase of flight. Once we get down to the 3-minute and 10-second mark in the countdown, we'll go on an automatic sequence. As far as the launch vehicle is concerned all aspects from there on down will be automatic, run by the ground master computer here in the firing room. This will lead up to the 8.9-minute mark in the countdown when the ignition sequence will begin in those five engines of the first stage, the S-IC stage of Saturn V. At the 2-second mark we'll get information and a signal that all engines are running and at the zero mark in the countdown once we get the commit signal, the signal that says that the thrust is proper and acceptable, we then will get a commit and liftoff as the hold-down arms release the vehicle. We have some 7.6 million pounds of thrust pushing the vehicle upwards, a vehicle that weighs close to 6-1/2 million pounds. We are now 14 minutes and 30 seconds and counting and this is Kennedy Launch Control.
-000:11:00 |PAO|This is Apollo Saturn Launch Control. We've passed the 11-minute mark. Now T-minus 10 minutes 54 seconds on our countdown for Apollo 11. All still GO at this time. The astronauts in the spacecraft busy again. The Commander, Neil Armstrong, has performed some final switch settings for the Stabilization and Control System of the spacecraft. The spacecraft also now is on full internal power. This came shortly after the 15-minute mark. Spacecraft now on the full power of it's fuel cells. Up to this time, it had been sharing the load with an external power source. Both Armstrong and Buzz Aldrin have armed their rotational hand controllers - the controllers they use in flight and we have now gone to automatic system with the Emergency Detection System. That system - it would cue the astronauts if there's trouble down below with the Saturn V rocket during the powered flight. We're now coming up on the 10-minute mark. 10 minutes away from our planned liftoff. MARK. T-minus 10 minutes and counting, T-minus 10. We're aiming for our planned liftoff at 32 minutes past the hour. This is Kennedy Launch Control.
-000:05:58|PAO|This is Apollo-Saturn launch control. We've passed the 6 minute mark in our countdown for Apollo 11. Now 5 minutes, 52 seconds and counting. We're on-time, at the present time, for our planned lift off of 32 minutes past the hour. Spacecraft Test Conductor, Skip Chauvin now has completed the status check of his personnel in the control room. All report they are GO for the mission, and this has been reported to the Test Supervisor, Bill Schick. The Test Supervisor now going through some status checks. Launch Operations Manager, Paul Donnelly, reports GO for launch. Launch Director, Rocco Petrone, now gives a GO. We're 5 minutes, 20 seconds and counting. Coming up shortly that swing arm up at the spacecraft level will come back to its fully retraced position. It should occur at the 5-minute mark in the count. In the meantime the Lunar Module telemetry has been powered down. We took a good look at Eagle, and it looks good. The Spacecraft Test Conductor for the Lunar Module reported that Eagle was GO. The swing arm now coming back to its fully retracted position as our countdown continues. T-4 minutes, 50 seconds and counting. Skip Chauvin informing the astronauts that the swing arm now coming back. The astronauts will have a few more reports coming up in the countdown. The last business report will be from Neil Armstrong at the 45 seconds mark in the count when he gives the status on the final alignment of the Stabilization and Control System. We're now passing the 4 minute, 30 second mark in the countdown - still GO at this time.
-000:04:15|PAO|4 minutes and 15 seconds. The Test Supervisor now has informed Launch Vehicle Test Conductor, Norm Carlson, you are GO for launch. From this time down, Carlson handles the countdown as the launch vehicle begins to build up. We're now hitting the 4-minute mark. 4 minutes and counting. We are GO for Apollo 11. We'll go on an automatic sequence as standing at 3 minutes and 7 seconds. Three minutes, 45 seconds and counting. In the final abort checks between several key members of the crew here in the Control Center and the Astronauts. Launch Operations Manager, Paul Donnelly wished the crew on and the launch teams we have, "good luck and Godspeed". Three minutes, 25 seconds and counting. We're still GO at this time. We'll be coming up on the automatic sequence in about 10 or 15 seconds from this time. All still GO at this time. Neil Armstrong reported back when he received the good wishes, "Thank you very much. We know it will be a good flight." Firing command coming in now. We are on the automatic sequence. We're approaching the 3-minute mark in the count. T-minus 3 minutes and counting. T-minus 3 - we are GO with all elements of the mission at this time. We're on an automatic sequence as the master computer supervises hundreds of events occurring over these last few minutes. T-minus 2 minutes, 45 seconds and counting.
-000:02:42|PAO|The members of the launch team here in the Control Center monitoring a number of what we call red-1ine values. These are tolerances we don't want to go above and below in temperatures and pressures. They're standing by to call out any deviations from our plans. Two minutes, 30 seconds and counting. We're still GO on Apollo 11 at this time. The vehicle starting to pressurize as far as the propellant tanks are concerned, and all is still GO as we monitor our status for it. 2 minutes, 10 seconds and counting.
-000:02:06|PAO|The target for the Apollo 11 astronauts, the Moon, at liftoff we'll be at a distance of 218,096 miles away. Just passed the 2-minute mark in the countdown. T-minus 1 minute, 54 seconds and counting. Our status board indicates that the oxidizer tanks in the second and third stages now have pressurized. We continue to build up pressure in all three stages here at the last minute to prepare it for liftoff. T-minus 1 minute, 35 seconds on the Apollo mission, the flight to land land the first men on the Moon. All indications are coming in to the Control Center at this time indicate we are GO. One minute, 25 seconds and counting. Our status board indicates the third stage completely pressurized. 80 second mark has now been passed. We'll go on full internal power at the 50 second mark in the countdown. Guidance system goes on internal at 17 seconds leading up to the ignition sequence at 8.9 seconds. We're approaching the 60 second mark on the Apollo 11 mission.
-000:01:00|PAO|T-minus 60 seconds and counting. We have passed T-minus 60. 55 seconds and counting. Neil Armstrong just reported back, "It's been a real smooth countdown." We have passed the 50-second mark. Our transfer is complete on an internal power with the launch vehicle at this time.
-000:00:41|PAO|40 seconds away from the Apollo 11 liftoff. All the second stage tanks now pressurized. 35 seconds and counting. We are still go with Apollo 11.
-000:00:31|PAO|30 seconds and counting. Astronauts report, "It feels good." T- minus 25 seconds. 20 seconds and counting. T-minus 15 seconds, guidance is internal, 12, 11, 10, 9, ignition sequence start, 6, 5, 4, 3, 2, 1, zero.
000:00:00|PAO|All engines running.
000:00:02|PAO|LIFTOFF. We have a liftoff, 32 minutes past the hour.
000:00:06|PAO|Liftoff on Apollo 11.
000:00:11|PAO|Tower cleared!
000:00:15|PAO|Neil Armstrong reporting their roll and pitch program which puts Apollo 11 on a proper heading.
000:00:29|PAO|Plus 30 seconds.
