|||
|Pre-flight X-ray of Neil's Boots|a11-xrNAboots.jpg|This x-ray was taken on July 7, 1969 by Jack R Weakland who worked in the NASA x-ray lab from 1968 to 1979 and told Ulli Lotzmann in 2002 that " he x-rayed everything from pipe welds to the astronaut moon boots, PGA suits etc. One purpose of this x-ray was to determine and verify that there were no sharp, foreign objects imbedded in the cloth - that is, needle points, pins etc. - that could puncture the pressure suit." Scan by Ulrich Lotzmann.
|S64-23846|ap11-S64-23846.jpg|This group portrait was taken at Philmont Scout Ranch in northeastern New Mexico during a 3-6 June 1964 geology field trip. From left to right, they are: Pete Conrad, Buzz Aldrin, Dick Gordon, Ted Freeman, Charlie Bassett, Walt Cunningham, Neil Armstrong, Donn Eisele, Rusty Schweikhart (behind Eisele), Jim Lovell, Mike Collins (partly hidden behind Lovell), Elliot See, Gene Cernan (behind See), Ed White, Roger Chaffee, Gordon Cooper, C.C. Williams (behind Cooper), Bill Anders, Dave Scott, Al Bean. Journal Contributor Jim Scotti writes "It's a bit sad looking at this image to note that six of the twenty gentlemen in it didn't even live to see the first moon landing; and six of the twenty left footprints on the Moon. They had an equal chance of dying before the first landing or walking on the Moon. Amazingly, we've only lost two of the fourteen who survived until July 1969; and I hope at least a few of them are still around when the next footprints are left on the Moon." Journal Contributor Brian Lawrence adds "One thing I find interesting with photos such as this is who is missing from the photo. Twenty out of the thirty astronauts who had been selected by June 3, 1964 took part in the Philmont Ranch trip. Those missing were, from the first (Mercury) group were Glenn ('retired' a few months earlier), Carpenter (recently returned to the USN), Shepard &amp; Slayton (both grounded), and Grissom &amp; Schirra (assigned to Gemini 3). Also missing, from the second group, were Young and Stafford (also assigned to GT-3) plus McDivitt and Borman (commander and backup commander of GT-4)." Scan by Colin Burgess.
|S64-23847|ap11-S64-23847.jpg|Additional group portrait taken at Philmont Scout Ranch. Collins is not hidden by Lovell. In the caption for this picture in his excellent book <a href="http://www.lpi.usra.edu/publications/books/rockyMoon/" target="new">To a Rocky Moon</a>, Don Wilhelms writes "As they posed, they realized their resemblance to a glee club and spontaneously hummed a note to establish pitch." Scan courtesy Mike Gentry, Jody Russell, and Kathy Strawn, NASA Johnson.
|S64-31453|ap11-S64-31453HR.jpg|1964 portrait of Neil Armstrong. Scan by Kipp Teague.
|S67-33609|a11.s67-33609.jpg|Ken Mattingly (left) and Neil Armstrong (right) during a geology field trip in Iceland in 1967. Scanned by Ken Glover from Gene Simmon's 'On the Moon with Apollo 16 - A Guidebook to the Descartes Region'.
|S68-40109|ap11-S68-40109HR.jpg|Astronaut Edwin E. Aldrin Jr. paddles to the shore of Lake Texoma during training at the U.S. Air Force Air Defense Command Life Support School, Perrin Air Force Base, Sherman, Texas. He sits in a one-man life raft. He was dropped into water after making parasail ascent some 400 feet above the lake. Purpose of the training is to prepare pilots for possible ejection from aircraft during flight. 6-7 May 1968. Scan and caption courtesy NASA Johnson.
|S68-40394|ap11-S68-40394HR.jpg|Astronaut Edwin E. Aldrin Jr. is strapped into parachute harness during training at the U.S. Air Force Air Defense Command Life Support School, Perrin Air Force Base, Sherman, Texas. Purpose of the training is to prepare pilots for possible ejection from aircraft during flight. 6-7 May 1968. Scan and caption courtesy NASA Johnson.
|S68-40395|ap11-S68-40395HR.jpg|Similar to S68-40394. 6-7 May 1968. Scan courtesy NASA Johnson.
|S68-43475|ap11-S68-43475HR.jpg|Neil Armstrong during parachute training at Perrin AFB in Sherman, Texas. 27 May 1968. Research by J.L. Pickering.
|69-H-152|ap11-69-H-152.jpg|Apollo 11 Lunar Surface Television Camera held by Stan Lebar, leader of the Westinghouse team that developed the camera. Scan by Frederic Artner.
|W TV Camera -Top Surface|a11WstnghseTp.jpg|[Scan courtesy Colin Mackellar, who writes that one of the five is on the Moon, one is at the Smithsonian's National Air and Space Museum, and one lives at the <a href="http://www.nationalelectronicsmuseum.org/" target="new">National Electronics Museum</a> in Linthicum Heights, Maryland.
|S69-16682|ap11-S69-16682HR.jpg|Buzz Aldrin (left), Neil Armstrong, and Mike Collins pose in business suits following a press conference at the Manned Spacecraft Center, Houston. 10 January 1969. Scan by Kipp Teague.
|S69-18994|ap11-S69-18994HR.jpg|Astronaut Don L. Lind does a trial deployment of the Apollo 11 Early Apollo Scientific Experiments Package (EASEP) in Building 9 at the Manned Spacecraft Center. 21 January 1969. Scan by Ed Hengeveld.
|S69-17210|ap11-S69-17210HR.jpg|Astronaut Don L. Lind does a trial deployment of the Apollo 11 erectable S-Band antenna and Early Apollo Scientific Experiments Package (EASEP) in Building 9 at the Manned Spacecraft Center. Buzz watches from the left. 21 January 1969. Scan courtesy NASA Johnson.
|S69-17211|ap11-S69-17211HR.jpg|Astronaut Don L. Lind does a trial deployment of the Apollo 11 erectable S-Band antenna and Early Apollo Scientific Experiments Package (EASEP) in Building 9 at the Manned Spacecraft Center. Buzz watches from the left. A <a href="a11detS6917211SightGlss.jpg" title="image" target="new">detail</a> shows the fleixible-cable 'crank' used to adjust aiming in azimuth or elevation and the sighting 'glass' used to check aiming. 21 January 1969. Scan courtesy NASA Johnson.
|EL-1996-00223|ap11-EL-1996-00223HR.jpg|Neil Armstrong poses at the Lunar Landing Research Facility at NASA Langley. 12 February 1969. Scan courtesy NASA.
|S69-25908|ap11-S69-25908HR.jpg|Neil and Buzz document a sample during a field trip at Sierra Blanca in west Texas. Buzz is wearing a bright-red jacket with a distinctive black steer logo on the left breast. Stephen O. Moshier and Mark Griffin call attention to <a href="ap11-S64-23846.jpg" title="image" target="new">S64-23846</a>, a photo taken during a 3-6 June field trip by 20 Apollo astronauts to Philmont Scout Ranch in northwestern New Mexico. Buzz is second from the left between Pete Conrad and Dick Gordon. Buzz and all the others were wearing jackets with the same steer logo. Moisher tells us that he used to have one of the Philmont jackets and that they were bright red. 24 February 1969. Scan courtesy Mike Gentry, NASA Johnson.
|S69-25944|ap11-S69-25944HR.jpg|Buzz Aldrin (left) and Neil Armstrong examine rock samples in west Texas near Sierra Blanca and the ruins of Fort Quitman, about 130 kilometers southeast of El Paso. Apollo 16 geology team leader Bill Muehlberger writes, "The Sierra Blanca trip was the only trip specifically on geology for the Apollo 11 crew. They went into the large arroyos to learn how to sample when a variety of rocks are spread out." 24 February 1969. Research by Ed Hengeveld.
|S69-25196|ap11-S69-25196HR.jpg|Buzz (left) and Neil during the Sierra Blanca trip. 24 February 1969. Scan courtesy NASA Johnson.
|S69-25197|ap11-S69-25197HR.jpg|Neil examines a rock sample during the Sierra Blanca trip. He is holding a geology hammer in his left hand and is wearing an <a href="../omega.html" target="new">Omega Speedmaster watch</a>. Journal contributor Dan Buchan notes "his watch shows 1:12:33." 24 February 1969. Scan courtesy NASA Johnson.
|S69-25198|ap11-S69-25198HR.jpg|Neil Armstrong examines a sample during the Sierra Blanca trip. 24 February 1969. Research by Ed Hengeveld.
|S69-25199|ap11-S69-25199HR.jpg|With Back-up Commander Jim Lovell (left) looking on and holding a Hasselblad, Back-up Lunar Module Pilot Fred Haise (right) examines a sample during the Sierra Blanca trip. Both have geology hammers stowed in tool belts. Haise also has what looks like a tape recorder attached to the front of his belt. The leather pouch on Lovell's left hip may also hold a tape recorder. The recorders would capture any descriptions they made of the samples which, after the end of the session, could be discussed with the trainers. 24 February 1969. Research by Ed Hengeveld.
|S69-25200|ap11-S69-25200HR.jpg|Jim Lovell (left) and Fred Haise appear to be standing on the back gate of a 4-wheel-drive vehicle. They are probably doing an initial evaluation of the site, equivalent to the out-the-window descriptions the later crews did soon after landing on the Moon. 24 February 1969. Scan courtesy NASA Johnson.
|S69-25201|ap11-S69-25201HR.jpg|Buzz (left) appears to be taking a handheld "before" photograph of a sample, undoubtedly one of the rocks near the head of the <a href="../tools/judy49.jpg" title="image" target="new">tongs</a> Neil has in his right hand. Neil has a tape recorder on his belt and a <a href="../tools/judy40.jpg" title="image" target="new">large box scoop</a> in his left hand. Note that the extension handle attached to the top of the scoop shaft is not symmetric. Note, also, that neither the scoop shaft nor the extension handle shaft have knurled sections for better gripping, as was the case of the flown items. The fact that Buzz is taking a handheld photo may be an indication that the idea of using a bracket on the <a href="../alsj-RCU.html" target="new">RCU</a> had not yet emerged. The camera handle appears to be attached to a lanyard, which also suggests that the RCU camera bracket is still in the future. Buzz has a hammer holder on his belt over his right hip and has a <a href="../tools/judy101.jpg" title="image" target="new">weigh bag</a> hooked to his right, front pocket. Inside the weigh bags, we see the telltale shape of at least one closure tab on an individual sample bag. As can be seen in photo S69-25202, Buzz has a pack of individual sample bags attached to weigh bag. The pack of sample bags is badly out-of-focus but, in S69-25903, an identical pack is clearly visible attached to Jack Swigert's weigh bag. 24 February 1969. Scan courtesy NASA Johnson.
|S69-25202|ap11-S69-25202HR.jpg|Buzz (left) takes a handheld documentation photo while Neil appears to be using the tongs to collect a sample. He may be leaning on the scoop for support or may intend to put the sample in it. This photo clearly shows the lanyard attached to the camera handle that Buzz has around his neck. It also shows that he has a snap hook attached to the weigh bag and hooked onto the opening of his right, front pocket. 24 February 1969. Scan courtesy NASA Johnson.
|S69-25203|ap11-S69-25203HR.jpg|Buzz may be taking a panorama. 24 February 1969. Scan courtesy NASA Johnson.
|S69-25204|ap11-S69-25204HR.jpg|Neil applies his geology hammer to a sample presumably collected from the vertical face beyond him. That face contains numerous rocks embedded in soil, with clear evidence of layering. Buzz is beyond Neil, probably bent over to pick up a rock. 24 February 1969. Scan courtesy NASA Johnson.
|S69-25334|ap11-S69-25334HR.jpg|Buzz (left) and Neil examine a sample during the Sierra Blanca field trip. The jackets suggest that this is a morning photo. 24 February 1969. Scan courtesy NASA Johnson.
|S69-25460|ap11-S69-25460HR.jpg|Jim Lovell leans on a boulder during the Sierra Blanca field trip. Jack Schmitt is immediately behind Jim while Fred Haise is to our left. 24 February 1969. Scan by Kipp Teague/Ed Hengeveld.
|S69-25466|ap11-S69-25466HR.jpg|Lunch at the Sierra Blanca field trip. Lovell and Haise are in the left foreground and Armstrong and Aldrin (back to the camera) are in the background. As detailed in a <a href="a11s69-25466lbl.jpg" title="image" target="new">labeled version</a>, the other individuals in the group are Support Team members Bill Pogue and Jack Swigert; MSC Geology Branch Chief Ted Foss; MSC geologists Uel Clanton, John Dietrich, Bob Long, (possibly) Mike McEwen, and David McKay; Ray Zedeker of the MSC Training Office; and Bob Sutton of the USGS Astrogeology Branch. 24 February 1969. Identifications courtesy John Dietrich and Uel Clanton, December 2002. Dietrich believes the NASA photographer was Andrew 'Pat' Patnesky, confirmed by Mike Gentry of NASA JSC Media Services. Scan by Kipp Teague.
|S69-25891|ap11-S69-25891HR.jpg|Neil and Buzz on the Sierra Blanca geology trip with Mike McEwen, a member of the Manned Spacecraft Center's Geology Branch who participated in astronaut geology training. 24 February 1969. McEwen identification courtesy John Dietrich, August 2002. Scan by Kipp Teague.
|S69-25894|ap11-S69-25894HR.jpg|Apollo 11 Support Team members Bill Pogue (foreground) and Jack Swigert (hidden behind Pogue), with Bob Long of the Manned Spacecraft Center's Geology Branch (left), and Bob Sutton of the USGS Astrogeology Branch (right) during the Sierra Blanca geology trip. Identifications courtesy Jack Schmitt, John Dietrich, and Uel Clanton in 2002. 24 February 1969. Scan by Kipp Teague.
|S69-25901|ap11-S69-25901HR.jpg|From the left, Neil Armstrong (blue shirt), Buzz Aldrin, Jim Lovell, Fred Haise, Bill Pogue (blue flight suit), and Jack Swigert collect samples. 24 February 1969. Scan courtesyNASA Johnson.
|S69-25902|ap11-S69-25902HR.jpg|Fred Haise (left) and Jim Lovell, the Apollo 11 Back-up LM crew on the Sierra Blanca geology field trip. Haise has the tongs in his right hang and seems to have a tape recorder around his neck. Lovell is holding the scoop in his right hand, a <a href="../tools/judy81.jpg" title="image" target="new">small sample bag in his left, has a clear teflon </a><a href="../tools/judy103.jpg" title="image" target="new">weigh bag</a> in a frame suspended from his belt on his left hip, and a geology hammer just visible on his right hip. 24 February 1969. Scan by Kipp Teague/Ed Hengeveld.
|S69-25903|ap11-S69-25903HR.jpg|Apollo 11 Support Team members Jack Swigert (left) and Bill Pogue (right) discuss a sample during the Sierra Blanca geology trip. Pogue has a tape recorder and Swigert has a weigh bag and a pack of individual sample bags. 24 February 1969. Scan by Kipp Teague.
|S69-25908|ap11-S69-25908HR.jpg|Neil (left) watches Buzz take a documentary photo of a sample. 24 February 1969. Scan courtesyNASA Johnson.
|S69-25921|ap11-S69-25921HR.jpg|Neil and Buzz at Sierra Blanca. 24 February 1969. Scan courtesyNASA Johnson.
|S69-25928|ap11-S69-25928HR.jpg|Neil and Buzz at Sierra Blanca. The jackets and Neil's gloves indicate that this is a morning photograph. 24 February 1969. Scan courtesyNASA Johnson.
|S69-32263|ap11-S69-32263HR.jpg|<a href="../alsj-GuenterWendt.html" target="new">Guenter Wendt</a> works with the Apollo 11 backup crew during an altitude chamber test. 24 March 1969. Research by Ed Hengeveld.
|S69-32261|ap11-S69-32261HR.jpg|Jim Lovell,the Back-up Commander, slides into the Command Module for an altitude chamber test. 24 March 1969. Research by Ed Hengeveld. Scan courtesy NASA Johnson.
|69-H-661|ap11-69-H-661HR.jpg|Neil Armstrong suited for a <a href="A11CrewTraining.html" target="new">training</a> exercise at the Manned Spacecraft Center in Houston. Photo filed 18 April 1969. Neil and Buzz's did suited <a href="A11CrewTraining.html" target="new">training sessions</a> on both the 15th and 18th of April, 1969. Scan by Kipp Teague.
|69-H-674|ap11-69-H-674.jpg|Buzz (left) pours a sample out of the large scoop into a sample bag Neil is holding. On the Moon it would have been difficult for Buzz to bend the suit enough to get his hands this close together and probably would have had to hold the scoop in one hand and turn the basket around a horizontal axis to make the pour. Neil and Buzz ran short of time during their EVA and did not collect any documented samples. 15 April 1969. Photo filed 18 April 1969. The <a href="A11CrewTraining.html" target="new">training session</a> may have actually been on 15 April 1969. Scan by J.L. Pickering.
|69-H-663|ap11-69-H-663HR.jpg|EVA <a href="A11CrewTraining.html" target="new">training</a> photo taken 18 April 1969 shows Neil Armstrong checking his deployment of the erectable S-Band antenna while Buzz Aldrin uses the tongs to gather a sample. During the mission, communications with Houston was deemed to be good enough that erection of the S-Band antenna was skipped. Similar antenna were erected by the Apollo 12 and Apollo 14 crews to allow signal transmission from the color television camera used on those flights. Scan courtesy Margaret Persinger/KSC.
|69-HC-77|ap11-69-H-77.jpg|Passive Seismometer Package. Early 1969. Scan courtesy J.L. Pickering.
|69-HC-415|a11det69-HC-415.jpg|Portrait of Neil during training on 18 April 1969. As can be seen in a <a href="a11det69-HC-415.jpg" title="image" target="new">detail</a>, the magazine not securely fastened to the camera body. Ulli Lotzmann notes &quot;The mag lock lever is already in the "open" position, but has to be turned a little bit beyond this position to free the magzine for removal. Scan courtesy J.L. Pickering.
|69-H-669|ap11-69-H-669HR.jpg|Neil uses the large scoop. Photo filed 18 April 1969. Scan by Kipp Teague.
|S69-31042|ap11-S69-31042HR.jpg|Neil Armstrong stands in the footpad at the base of the ladder during <a href="A11CrewTraining.html" target="new">training</a>. It is unlikely that he is going to try to get up on the ladder. In lunar gravity, the jump was not difficult when pushing with the legs and pulling with the arms. On Earth, even with a lightweight PLSS mockup, the weight of the suit makes the jump too difficult to try. Photo dated 18 April 1969. Scan courtesy NASA Johnson.
|S69-31043|ap11-S69-31043HR.jpg|Neil Armstrong uses the Lunar Equipment Conveyor at the foot of the ladder during training. Because he is standing to the left of the ladder and has only a short length of the LEC, he may be trying to get the straps over the porch rails to get them out of the way for Buzz's exit from the cabin. See S68-31053, below. Probably 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31044|ap11-S69-31044HR.jpg|Neil at the MESA during training. Note that Neil has a camera bracket on the front of his RCU. 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31045|ap11-S69-31045HR.jpg|Neil assembles the contingency sampler during training. 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31046|ap11-S69-31046HR.jpg|Neil uses the contingency sampler during training. 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31047|ap11-S69-31047HR.jpg|Neil uses the contingency sampler during training. 15 or 18 April 1969. Scan courtesy NASA Johnson.
109:33:30|S69-31048|ap11-S69-31048HR.jpg|Neil collects the contingency sample during <a href="A11CrewTraining.html" target="new">training</a>, as he did during the mission at <a href="a11.step.html#1093330" target="new">109:33:30</a>. Photo dated 18 April 1969. See the <a href="A11CrewTraining.html" target="new">Apollo 11 Crew Training Summaries</a>. Scan courtesy NASA Johnson.
|S69-31049|ap11-S69-31049HR.jpg|Neil prepares to remove the sample bag from the contingency sampler during training. 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31050|ap11-S69-31050HR.jpg|Neil with the contingency sample bag. He no longer has the other components of the sampler, which may have been taken out of the way by the person behind him. During the mission, he discarded the handle and other components. 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31051|ap11-S69-31051HR.jpg|Neil with the contingency sample bag. Comparing with 31050, we see that he has opened flap of the pocket on his left thigh. Note the Velcro strips which hold the flap closed. Neil will put the sample bag in the pocket. 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31052|ap11-S69-31052HR.jpg|Neil during training, trailing a comm cable. 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31053|ap11-S69-31053HR.jpg|Neil near the foot of the ladder. Note that the LEC straps are, indeed, outside the porch railing on the MESA side. 15 or 18 April 1969. Scan courtesy NASA Johnson.
|S69-31054|ap11-S69-31054HR.jpg|Neil with a camera mounted on his RCU bracket. note the S-Band antenna package stowed in an equipment bay to the right of the ladder. 15 or 18 April 1969. Scan courtesy Mike Gentry, Jody Russell, and Kathy Strawn, NASA Johnson.
|S69-31055|ap11-S69-31055HR.jpg|Neil at the S-Band antenna stowage bay. The person hidden beyond Neil has his hand resting on the side of the simulator and may be discussing removal of the antenna package with Neil. 15 or 18 April 1969. Scans courtesy NASA Johnson.
|S69-31056|ap11-S69-31056HR.jpg|Neil carrying the deployable S-band antenna during training. 15 or 18 April 1969. A <a href="a11detS6931056.jpg" title="image" target="new">detail</a> shows the antenna package. Scans courtesy NASA Johnson.
|S69-31057|ap11-S69-31057HR.jpg|Neil prepares to deploy S-band antenna, apparently ensuring that he has a rough alignment. If Neil had actually done the alignment during the EVA, the earth would have been about 60 degrees above the western horizon. That is roughly the direction, relative to the orientation of the simulator, Neil is looking. Evidently, someone identified a feature on the ceiling at about the right relative azimuth and elevation to give Neil a sense of the direction, relative to the spacecraft, and how high up he'd have to look to find Earth. 15 or 18 April 1969. Scans courtesy Mike Gentry, Jody Russell, and Kathy Strawn, NASA Johnson.
|S69-31058|ap11-S69-31058HR.jpg|Neil has one of the three telescoping legs and the transmitting element extended. He appears to be locking the leg in its extended position. 15 or 18 April 1969. Scans courtesy NASA Johnson.
|S69-31059|ap11-S69-31059HR.jpg|Neil has the S-Band antenna fully deployed and is reaching to the crank with which he will pointed the dish in azimuth and elevation. See also a <a href="a11detS6931059.jpg" title="image" target="new">close-up of the crank</a>. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31060|ap11-S69-31060HR.jpg|Neil at the MESA. Note the <a href="a11TVlblS69-31060.jpg" title="image" target="new">TV lens</a> peeking out from the thermal blanket, pointed at the foot of the ladder. Journal Contributor John Sarkissian has located the TV lens in the same configuration in an <a href="a11EnhcDet5866TV.jpg" title="image" target="new">enhanced detail</a> from <a href="a11TVlbl5866.jpg" title="image" target="new">AS11-40-5866</a>. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31061|ap11-S69-31061HR.jpg|Neil at the MESA. He has opened the thermal blankets. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31062|ap11-S69-31062HR.jpg|Buzz joins Neil for the training session. Note that Buzz does not have a camera bracket on his RCU. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31063|ap11-S69-31063HR.jpg|Buzz and Neil (background) at the MESA) Note the tie-down strap hanging down from just below Buzz's RCU and the snap hook at the bottom of the strap. Note, also, the checklist fastened to Buzz's left gauntlet. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31064|ap11-S69-31064HR.jpg|Mike Collins prior to centrifuge training. 14 April 1969, Scan courtesy NASA Johnson.
|S69-31065|ap11-S69-31065HR.jpg|Mike Collins prior to centrifuge training. Scan courtesy NASA Johnson.
|S69-31066|ap11-S69-31066HR.jpg|Mike Collins prior to centrifuge training. Scan courtesy NASA Johnson.
|S69-31067|ap11-S69-31067HR.jpg|Mike Collins during centrifuge training. Scan courtesy NASA Johnson.
|S69-31068|ap11-S69-31068HR.jpg|Mike Collins during centrifuge training. Scan courtesy NASA Johnson.
|S69-31069|ap11-S69-31069HR.jpg|Mike Collins during centrifuge training. Scan courtesy NASA Johnson.
|S69-31070|ap11-S69-31070HR.jpg|Mike Collins during centrifuge training. Scan courtesy Mike Gentry, Jody Russell, and Kathy Strawn, NASA Johnson.
|S69-31071|ap11-S69-31071HR.jpg|Mike Collins from above during centrifuge training. Scan courtesy NASA Johnson.
|S69-31072|ap11-S69-31072HR.jpg|Mike Collins from above during centrifuge training. Scan courtesy NASA Johnson.
|S69-31073|ap11-S69-31073HR.jpg|Buzz Aldrin works at the MESA during training. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31074|ap11-S69-31074HR.jpg|Neil (foreground) and Buzz at the MESA during training. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31075|ap11-S69-31075HR.jpg|Neil places a rock box on the MESA table. Journal Contributor Ed Hengeveld notes that Owen Garriott is immediately beyond Neil, wearing a tie but no jacket. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31076|ap11-S69-31076HR.jpg|Neil opens the rock box. An extension handle is sticking out below is right hand. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31077|ap11-S69-31077HR.jpg|Neil collects a soil sample with the large, box scoop. Note the weigh bag attached to the near corner of the MESA. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31078|ap11-S69-31078HR.jpg|Neil pours the soil sample in the weigh bag. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31079|ap11-S69-31079HR.jpg|Neil closes the rock box, probably with the weigh bag inside, while Buzz watches. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31080|ap11-S69-31080HR.jpg|This training photo shows Neil closing the righthand latch on rock box at the MESA table. Note the ETB on the near corner of the table and the tool handle sticking out of it. Photo dated 18 April 1969. The <a href="A11CrewTraining.html" target="new">training session</a> was almost certainly on 15 April 1969. Research by Paolo Dangelo. Scan courtesy NASA Johnson.
|S69-31081|ap11-S69-31081HR.jpg|Neil (left) and Buzz during training. Note that Buzz is wearing the RCU camera bracket and an attached camera. A person in the background seems to be checking out the high-gain antenna. 15 or 18 April 1969 Scan courtesy NASA Johnson.
|S69-31082|ap11-S69-31082HR.jpg|Neil near the LM mockup with the Solar Wind Collector on the righthand edge of the image. 15 or 18 April 1969 Scan courtesy NASA Johnson.
